block_id,drug_row_id,drug_col_id,cell_line_id,conc_r_unit,conc_c_unit,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss,ic50_row,ic50_col,ri_row,ri_col,css_row,css_col,css_ri,S_sum,quality,S_mean,S_max,dname_row,chembl_id_row,inchikey_row,smiles_row,molecular_formula_row,drugbank_id_row,kegg_id_row,cmaps_name_row,dname_col,chembl_id_col,inchikey_col,smiles_col,molecular_formula_col,drugbank_id_col,kegg_id_col,cmaps_name_col,cell_line_name,cell_disease_id,tumor_location_cosmic,tumor_location_cellosaurus
148716,28,5,38,uM,uM,-10.6783745705566,-6.68811413341067,1.03003399411685,0.716295746944125,0.0011967916298933,0.157942852211885,10.957,6.879,34.34,16.969,25.6545,7.8185,,16.7365,14.697499999999998,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,Bortezomib,CHEMBL325041,GXJABQQUPOEUTA-RDJZCZTQSA-N,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4,DB00188,D03150,bortezomib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
148916,90,15,38,uM,uM,0.628342865737372,-4.58161871173099,-3.45777614742397,3.61302532333441,1.0,3.0,-7.63,4.271,5.067,6.244,5.6555,9.0145,,7.335,1.3845,Nilotinib,CHEMBL255863,HHZIURLSWUIHRB-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,C28H22F3N7O,DB04868,D08953,nilotinib,Lapatinib,CHEMBL554,BCFGMOOMADDAQU-UHFFFAOYSA-N,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,C29H26ClFN4O4S,DB01259,D04024,lapatinib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
149575,86,77,7,uM,uM,-2.05384800852231,-1.50691902533631,-1.48792267203018,-2.57392122230703,0.232148629530694,0.0315542754687619,2.943,0.914,2.041,0.236,1.1385,-2.7185,,-0.79,-1.8045,methoxsalen,CHEMBL416,QXKHYNVANLEOEG-UHFFFAOYSA-N,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,C12H8O4,DB00553,D00139,methoxsalen,IMIQUIMOD,CHEMBL1282,DOUYETYNHWVLEO-UHFFFAOYSA-N,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,C14H16N4,DB00724,D02500,imiquimod,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
149603,90,28,21,uM,uM,-1.90204851254285,-55.82441316828,-2.52889844038468,-2.09387360222806,0.0378295208559127,0.0075268653277743,5.844,33.021,75.973,34.203,55.088,16.223,,35.6555,22.067,Nilotinib,CHEMBL255863,HHZIURLSWUIHRB-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,C28H22F3N7O,DB04868,D08953,nilotinib,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
149744,31,39,7,uM,uM,-0.785265392036218,-3.05290117309983,-4.07677150758648,-3.70154371998856,13.6670882672206,0.316869718599795,2.558,-0.048,-1.433,-1.445,-1.439,-3.949,,-2.694,-3.997,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,allopurinol,CHEMBL1467,OFCNXPDARWKPPY-UHFFFAOYSA-N,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,C5H4N4O,DB00437,D00224,allopurinol,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
149885,388,30,28,uM,uM,4.15172627083787,-8.74026549380898,-5.90810948075731,1.84555993359756,0.0001210913448318,0.293608877795843,-8.257,-2.849,-5.139,-5.935,-5.537,5.569,,0.016,-2.688,raloxifene,CHEMBL81,GZUITABIAKMVPG-UHFFFAOYSA-N,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,C28H27NO4S,DB00481,D08465,raloxifene,Sunitinib,CHEMBL535,WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,C22H27FN4O2,DB01268,D06402,sunitinib,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
149937,100,30,38,uM,uM,-0.878019780466382,-46.3672975313352,0.474226325807926,-0.0496700815926744,0.0019330152227597,0.0097628103283271,25.438,0.81,23.12,60.153,41.6365,15.3885,,28.5125,16.1985,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,Sunitinib,CHEMBL535,WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,C22H27FN4O2,DB01268,D06402,sunitinib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
149968,230,30,21,uM,uM,4.6858141626344,-8.72792184416199,-7.43777614742398,2.19008281118099,7.06910842292343e-08,0.500497445178337,-9.823,1.314,-0.679,-0.627,-0.653,7.856,,3.6015,-1.967,Imatinib,CHEMBL941,KTUFNOKKBVMGRW-UHFFFAOYSA-N,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,C29H31N7O,DB00619,D01441,imatinib,Sunitinib,CHEMBL535,WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,C22H27FN4O2,DB01268,D06402,sunitinib,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
150383,8,39,28,uM,uM,2.54679914235389,-14.1250909495236,1.67194432553292,3.14560006839831,0.0160618999590822,10.0,7.572,-1.317,3.039,16.131,9.585,3.33,,6.457500000000001,2.013000000000001,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,allopurinol,CHEMBL1467,OFCNXPDARWKPPY-UHFFFAOYSA-N,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,C5H4N4O,DB00437,D00224,allopurinol,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
150527,388,86,38,uM,uM,-7.42823017976228,-7.03491544163766,-3.95077367419207,-8.24640111965167,0.171190531391502,6.0,12.108,5.271,8.932,7.39,8.161,-9.218,,-0.5285000000000011,-3.947000000000001,raloxifene,CHEMBL81,GZUITABIAKMVPG-UHFFFAOYSA-N,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,C28H27NO4S,DB00481,D08465,raloxifene,methoxsalen,CHEMBL416,QXKHYNVANLEOEG-UHFFFAOYSA-N,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,C12H8O4,DB00553,D00139,methoxsalen,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
150723,39,75,28,uM,uM,-1.84634421294084,2.79178671380302,-0.563861555789878,-2.32196871692345,0.515524267553202,2.73710599865836e-06,3.056,2.235,2.571,1.789,2.18,-3.111,,-0.4655,-0.8759999999999999,allopurinol,CHEMBL1467,OFCNXPDARWKPPY-UHFFFAOYSA-N,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,C5H4N4O,DB00437,D00224,allopurinol,ifosfamide,CHEMBL1024,HOMGKSMUEGBAAB-UHFFFAOYSA-N,C1CN(P(=O)(OC1)NCCCl)CCCl,C7H15Cl2N2O2P,DB01181,D00343,ifosfamide,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
150794,388,52,38,uM,uM,-2.37797239342449,4.17459509208992,5.81729755730056,5.83318801908553,0.0903119390827007,0.918895603107544,2.249,3.357,9.143,7.62,8.3815,2.7755,,5.578500000000001,5.024500000000001,raloxifene,CHEMBL81,GZUITABIAKMVPG-UHFFFAOYSA-N,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,C28H27NO4S,DB00481,D08465,raloxifene,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
150993,35,75,38,uM,uM,-1.70746158252,-6.53787739251485,-1.90943331850627,-0.260115376098087,0.453715452023561,100.0,-0.396,1.939,0.373,13.357,6.865,5.322,,6.093500000000001,4.926,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,ifosfamide,CHEMBL1024,HOMGKSMUEGBAAB-UHFFFAOYSA-N,C1CN(P(=O)(OC1)NCCCl)CCCl,C7H15Cl2N2O2P,DB01181,D00343,ifosfamide,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
151035,15,107,21,uM,uM,4.84423541406443,1.03097596464724,0.683305310194956,6.11977526496036,0.0845036140257536,10.0,-5.664,-2.95,4.981,-4.578,0.2015,8.8155,,4.508500000000001,3.1515000000000004,Lapatinib,CHEMBL554,BCFGMOOMADDAQU-UHFFFAOYSA-N,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,C29H26ClFN4O4S,DB01259,D04024,lapatinib,thalidomide,CHEMBL468,UEJJHQNACJXSKW-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,C13H10N2O4,DB01041,D00754,thalidomide,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
151061,388,56,7,uM,uM,-3.25484156925026,-0.238786909210818,-0.572068076470996,2.10652082379032,0.822622153895115,0.286526785930988,-2.507,6.65,9.365,12.152,10.7585,6.6155,,8.687,4.108499999999999,raloxifene,CHEMBL81,GZUITABIAKMVPG-UHFFFAOYSA-N,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,C28H27NO4S,DB00481,D08465,raloxifene,Crizotinib,CHEMBL601719,KTEIFNKAUNYNJU-GFCCVEGCSA-N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,C21H22Cl2FN5O,DB08865,D09731,crizotinib,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
151306,35,39,28,uM,uM,-6.96795832235132,-1.06329295239692,-2.12498887406182,-2.53315105679846,0.499610467840844,5.03320952824429e-13,8.215,1.321,4.606,39.357,21.9815,12.4455,,17.2135,13.7665,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,allopurinol,CHEMBL1467,OFCNXPDARWKPPY-UHFFFAOYSA-N,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,C5H4N4O,DB00437,D00224,allopurinol,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
151353,90,39,7,uM,uM,1.44837334927646,-1.83498504170493,-2.34629515444006,0.429117958777826,0.520219455061288,10.0,-0.711,-1.393,-1.784,-8.168,-4.976,-2.872,,-3.924,-4.265,Nilotinib,CHEMBL255863,HHZIURLSWUIHRB-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,C28H22F3N7O,DB04868,D08953,nilotinib,allopurinol,CHEMBL1467,OFCNXPDARWKPPY-UHFFFAOYSA-N,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,C5H4N4O,DB00437,D00224,allopurinol,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
151464,40,108,38,uM,uM,0.127222138899779,-24.821661679551,-1.082776147424,-0.656034801653402,38.9816803471719,1.03366265531186,-0.933,30.715,29.272,29.757,29.5145,-0.267500000000002,,14.623500000000002,-1.200499999999998,altretamine,CHEMBL1455,UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,C9H18N6,DB00488,D02841,altretamine,6-Thioguanine,CHEMBL727,WYWHKKSPHMUBEB-UHFFFAOYSA-N,C1=NC2=C(N1)C(=S)N=C(N2)N,C5H5N5S,DB00352,D08603,thioguanine,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
151525,31,8,38,uM,uM,5.3804447418545,-2.9352482264899,-2.28555392520176,4.57898603739591,16.7767822158723,0.0462823125036052,-8.243,0.322,-6.068,16.913,5.4225,13.3435,,9.383,5.1005,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
151610,31,30,21,uM,uM,-1.97753894036527,-6.49872412478775,-6.85052822245656,-6.86821659025304,11.2500931424994,0.500497445178337,1.974,1.314,4.558,4.256,4.407,1.119,,2.763,2.433,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,Sunitinib,CHEMBL535,WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,C22H27FN4O2,DB01268,D06402,sunitinib,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
151681,90,86,28,uM,uM,-0.26930798765445,-1.49726220990346,-3.27669468980505,-1.93485385935326,0.0326248732738443,2.49238167529758,-1.698,0.335,0.33,-0.404,-0.037,1.326,,0.6445,-0.372,Nilotinib,CHEMBL255863,HHZIURLSWUIHRB-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,C28H22F3N7O,DB04868,D08953,nilotinib,methoxsalen,CHEMBL416,QXKHYNVANLEOEG-UHFFFAOYSA-N,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,C12H8O4,DB00553,D00139,methoxsalen,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
151765,31,90,38,uM,uM,0.391314478559357,0.479307672209719,-0.37146903862765,1.91782637664925,8.86604734350552,0.0336301677640424,-3.006,0.561,0.59,0.342,0.466,2.911,,1.6885,-0.095,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,Nilotinib,CHEMBL255863,HHZIURLSWUIHRB-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,C28H22F3N7O,DB04868,D08953,nilotinib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
151878,75,77,7,uM,uM,-5.13619168221099,-20.0709904666953,-11.6068591774246,-11.4768370432155,76.4834163083355,0.0129141433131395,0.903,9.499,-1.115,-2.151,-1.633,-12.035,,-6.8340000000000005,-11.132,ifosfamide,CHEMBL1024,HOMGKSMUEGBAAB-UHFFFAOYSA-N,C1CN(P(=O)(OC1)NCCCl)CCCl,C7H15Cl2N2O2P,DB01181,D00343,ifosfamide,IMIQUIMOD,CHEMBL1282,DOUYETYNHWVLEO-UHFFFAOYSA-N,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,C14H16N4,DB00724,D02500,imiquimod,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
151920,52,29,7,uM,uM,-0.399821299749401,-4.52967955492054,-4.67145868934588,-2.87988205634512,5.0,0.556492510256139,1.777,-2.286,-1.949,0.693,-0.628,-0.119,,-0.3734999999999999,-2.405,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,Sorafenib,CHEMBL1336,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,C21H16ClF3N4O3,DB00398,D08524,sorafenib,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
152014,90,96,38,uM,uM,4.06014901680263,-17.6485324647419,-0.542220591868444,2.61490112854927,0.452884311793375,1.86748057980296e-05,-4.525,43.534,38.238,44.508,41.373,2.364,,21.8685,-2.1610000000000014,Nilotinib,CHEMBL255863,HHZIURLSWUIHRB-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,C28H22F3N7O,DB04868,D08953,nilotinib,Pralatrexate,CHEMBL1201746,OGSBUKJUDHAQEA-WMCAAGNKSA-N,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,C23H23N7O5,DB06813,D05589,pralatrexate,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
152018,31,8,7,uM,uM,-0.533732435686912,-54.8465187762423,-2.23555392520177,4.02013020762485,18.5651143129279,0.1,-6.59,5.181,14.965,5.675,10.32,11.729,,11.0245,5.139,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
152121,28,77,7,uM,uM,1.31506300842871,-17.7655630153487,0.707559659141265,1.44668173592649,0.0035921454670048,0.07,12.961,-0.785,12.373,30.454,21.4135,9.2375,,15.325499999999998,8.452499999999999,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,IMIQUIMOD,CHEMBL1282,DOUYETYNHWVLEO-UHFFFAOYSA-N,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,C14H16N4,DB00724,D02500,imiquimod,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
152275,8,96,7,uM,uM,-0.356928616099805,-8.61441325799159,-0.47777112211273,-1.58794997514277,0.0206307252720676,1.92107007694174e-05,5.647,62.281,37.26,69.257,53.2585,-14.6695,,19.2945,-9.0225,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,Pralatrexate,CHEMBL1201746,OGSBUKJUDHAQEA-WMCAAGNKSA-N,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,C23H23N7O5,DB06813,D05589,pralatrexate,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
152498,15,86,38,uM,uM,4.89413578635852,-2.46639812070668,-2.37555392520175,-0.592396432152525,3.0,0.089053231514339,-1.21,2.82,0.274,0.235,0.2545,-1.3555,,-0.5505,-2.5655,Lapatinib,CHEMBL554,BCFGMOOMADDAQU-UHFFFAOYSA-N,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,C29H26ClFN4O4S,DB01259,D04024,lapatinib,methoxsalen,CHEMBL416,QXKHYNVANLEOEG-UHFFFAOYSA-N,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,C12H8O4,DB00553,D00139,methoxsalen,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
152572,52,75,28,uM,uM,-2.22540149445129,3.64966050208112,3.33142284528494,1.80691546533157,0.0594470027313992,2.73710599865836e-06,2.625,2.235,3.569,5.161,4.365,-0.494999999999999,,1.9350000000000005,1.7400000000000002,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,ifosfamide,CHEMBL1024,HOMGKSMUEGBAAB-UHFFFAOYSA-N,C1CN(P(=O)(OC1)NCCCl)CCCl,C7H15Cl2N2O2P,DB01181,D00343,ifosfamide,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
152638,230,75,38,uM,uM,2.02987308347392,-5.44358337155683,-6.13559978585479,-2.16897260355547,0.363571964976341,100.0,-4.387,1.939,-5.504,-1.235,-3.3695,-0.9215,,-2.1455,-5.3085,Imatinib,CHEMBL941,KTUFNOKKBVMGRW-UHFFFAOYSA-N,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,C29H31N7O,DB00619,D01441,imatinib,ifosfamide,CHEMBL1024,HOMGKSMUEGBAAB-UHFFFAOYSA-N,C1CN(P(=O)(OC1)NCCCl)CCCl,C7H15Cl2N2O2P,DB01181,D00343,ifosfamide,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
152839,28,75,21,uM,uM,-0.778148091127077,-18.6999602176419,1.8364543806299,1.38290973177064,0.0017074063408984,10.4780445050456,19.786,2.708,30.099,54.147,42.123,19.629,,30.876,22.337,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,ifosfamide,CHEMBL1024,HOMGKSMUEGBAAB-UHFFFAOYSA-N,C1CN(P(=O)(OC1)NCCCl)CCCl,C7H15Cl2N2O2P,DB01181,D00343,ifosfamide,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
153397,28,86,21,uM,uM,-2.55353984856101,-12.0717645351463,-4.01355145196986,-5.28425003289223,0.01,6.0,36.978,1.36,26.223,70.742,48.4825,10.1445,,29.3135,11.5045,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,methoxsalen,CHEMBL416,QXKHYNVANLEOEG-UHFFFAOYSA-N,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,C12H8O4,DB00553,D00139,methoxsalen,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
153557,90,78,38,uM,uM,2.42450527952949,1.01262736331019,3.21889554455394,1.74320411170592,1.0,0.0203391763747341,2.267,26.291,33.202,29.56,31.381,2.823,,17.102,5.09,Nilotinib,CHEMBL255863,HHZIURLSWUIHRB-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,C28H22F3N7O,DB04868,D08953,nilotinib,Ixabepilone,CHEMBL1201752,FABUFPQFXZVHFB-PVYNADRNSA-N,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,C27H42N2O5S,DB04845,D04645,ixabepilone,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
153681,8,30,38,uM,uM,-0.803685173426901,-0.0539233891675752,1.04758931263344,1.81178614613543,0.0090534741954492,0.0097628103283271,0.076,0.81,1.34,2.462,1.901,1.015,,1.458,1.091,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,Sunitinib,CHEMBL535,WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,C22H27FN4O2,DB01268,D06402,sunitinib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
