	dname_drug1	chembl_id_drug1	dname_drug2	chembl_id_drug2	cell_line_name	NCI_thesaurus_code	disease_cui	drug1_target_count	drug2_target_count	proteins_in_LCC	oc_drug1_drug2	oc_dis_drug1	oc_dis_drug2	ji_drug1_drug2	ji_dis_drug1	ji_dis_drug2	min_spl_dis_dru1	Closest_distance_dis_dru1	Dc_mean_dis_dru1	Dc_std_dis_dru1	Dc_zscore_dis_dru1	min_spl_dis_dru2	Closest_distance_dis_dru2	Dc_mean_dis_dru2	Dc_std_dis_dru2	Dc_zscore_dis_dru2	min_spl_dru1_dru2	obs_sep_dru1_dru2	sep_mean_dru1_dru2	sep_std_dru1_dru2	zscore_dru1_dru2	pvalue_dru1_dru2	ratio_links_dis_dru1	ratio_links_dis_dru2
548	Gefitinib	CHEMBL939	mitoxantrone	CHEMBL58	A549	C3512	C0152013	1	1	1834.0	0.0	1.0	1.0	0.0	0.0005452562704471	0.0005452562704471	0.0	0.0	0.656	0.4750410508577126	-1.3809332873770723	0.0	0.0	0.873	0.3329729718760968	-2.621834424221236	2.0	-inf	-inf				0.3675373134328358	0.3888888888888889
549	Vemurafenib	CHEMBL1229517	Sorafenib	CHEMBL1336	HT29	C4349	C0338106	1	10	238.0	1.0	1.0	0.2	0.1	0.0042016806722689	0.008130081300813	0.0	0.0	1.117	0.394095166171827	-2.834340778270251	0.0	0.9	1.1135	0.124047369984212	-1.721116699428395	0.0	-inf	-inf				0.1320754716981132	0.0785112659317768
550	Vemurafenib	CHEMBL1229517	Sorafenib	CHEMBL1336	A549	C3512	C0152013	1	10	1834.0	1.0	1.0	1.0	0.1	0.0005452562704471	0.0054525627044711	0.0	0.0	0.863	0.3438473498516456	-2.509834670449969	0.0	0.0	0.8348000000000002	0.1169143276078685	-7.140271146235604	0.0	-inf	-inf				0.3962264150943396	0.3946742377920231
551	Vemurafenib	CHEMBL1229517	Sorafenib	CHEMBL1336	MCF7	C4194	C1134719	1	10	280.0	1.0	1.0	0.3	0.1	0.0035714285714285	0.0104529616724738	0.0	0.0	1.073	0.3600985976090437	-2.97973945781635	0.0	0.7	1.0881999999999998	0.1214115315775235	-3.197389860386754	0.0	-inf	-inf				0.1132075471698113	0.1008023624320745
552	Lenalidomide	CHEMBL848	Sorafenib	CHEMBL1336	MCF7	C4194	C1134719	3	10	280.0	0.0	0.0	0.3	0.0	0.0	0.0104529616724738	1.0	1.6666666666666667	1.4226666666666663	0.2887090038237271	0.8451416366251466	0.0	0.7	1.0881999999999998	0.1214115315775235	-3.197389860386754	2.0	0.1076923076923073	0.0176141025641025	0.2284141396591998	0.3943635243536321	0.6933126695895067	0.0277777777777777	0.1008023624320745
553	Lenalidomide	CHEMBL848	Sorafenib	CHEMBL1336	HT29	C4349	C0338106	3	10	238.0	0.0	0.0	0.2	0.0	0.0	0.008130081300813	1.0	1.3333333333333333	1.476	0.2865146883960169	-0.4979384040146475	0.0	0.9	1.1135	0.124047369984212	-1.721116699428395	2.0	0.1076923076923073	0.0176141025641025	0.2284141396591998	0.3943635243536321	0.6933126695895067	0.0527777777777777	0.0785112659317768
554	Vandetanib	CHEMBL24828	Sorafenib	CHEMBL1336	HT29	C4349	C0338106	6	10	238.0	0.1666666666666666	0.5	0.2	0.0666666666666666	0.0124481327800829	0.008130081300813	0.0	0.5	1.1413333333333335	0.164730082255792	-3.8932374982820352	0.0	0.9	1.1135	0.124047369984212	-1.721116699428395	0.0	-0.3666666666666667	0.0616333333333332	0.1527472231062374	-2.803978961385849	0.0050476198655664	0.0862135267424995	0.0785112659317768
555	Vandetanib	CHEMBL24828	Sorafenib	CHEMBL1336	A549	C3512	C0152013	6	10	1834.0	0.1666666666666666	0.6666666666666666	1.0	0.0666666666666666	0.0021786492374727	0.0054525627044711	0.0	0.3333333333333333	0.8241666666666667	0.1561672002836845	-3.1429988655858168	0.0	0.0	0.8348000000000002	0.1169143276078685	-7.140271146235604	0.0	-0.3666666666666667	0.0616333333333332	0.1527472231062374	-2.803978961385849	0.0050476198655664	0.3650691543360551	0.3946742377920231
556	Vandetanib	CHEMBL24828	Sorafenib	CHEMBL1336	MCF7	C4194	C1134719	6	10	280.0	0.1666666666666666	0.5	0.3	0.0666666666666666	0.0106007067137809	0.0104529616724738	0.0	0.5	1.128	0.1588304476827762	-3.953901844149376	0.0	0.7	1.0881999999999998	0.1214115315775235	-3.197389860386754	0.0	-0.3666666666666667	0.0616333333333332	0.1527472231062374	-2.803978961385849	0.0050476198655664	0.1183076483559363	0.1008023624320745
557	Vismodegib	CHEMBL473417	Sorafenib	CHEMBL1336	HT29	C4349	C0338106	1	10	238.0	0.0	0.0	0.2	0.0	0.0	0.008130081300813	2.0	2.0	1.261	0.4846431677017639	1.5248332159605733	0.0	0.9	1.1135	0.124047369984212	-1.721116699428395	2.0	-inf	-inf				0.0	0.0785112659317768
558	Vismodegib	CHEMBL473417	Sorafenib	CHEMBL1336	MCF7	C4194	C1134719	1	10	280.0	0.0	0.0	0.3	0.0	0.0	0.0104529616724738	2.0	2.0	1.203	0.4558409810449253	1.7484167355314018	0.0	0.7	1.0881999999999998	0.1214115315775235	-3.197389860386754	2.0	-inf	-inf				0.0	0.1008023624320745
559	Crizotinib	CHEMBL601719	Sorafenib	CHEMBL1336	MCF7	C4194	C1134719	2	10	280.0	0.0	0.0	0.3	0.0	0.0	0.0104529616724738	1.0	1.0	1.131	0.2689591046980935	-0.4870628943647305	0.0	0.7	1.0881999999999998	0.1214115315775235	-3.197389860386754	1.0	0.1333333333333333	-0.0241999999999999	0.3029721732730215	0.5199597429410557	0.6030916339548669	0.0755555555555555	0.1008023624320745
560	Crizotinib	CHEMBL601719	Sorafenib	CHEMBL1336	A549	C3512	C0152013	2	10	1834.0	0.0	1.0	1.0	0.0	0.0010905125408942	0.0054525627044711	0.0	0.0	0.845	0.2558808316384796	-3.302318483917762	0.0	0.0	0.8348000000000002	0.1169143276078685	-7.140271146235604	1.0	0.1333333333333333	-0.0241999999999999	0.3029721732730215	0.5199597429410557	0.6030916339548669	0.3423931623931624	0.3946742377920231
561	Crizotinib	CHEMBL601719	Sorafenib	CHEMBL1336	HT29	C4349	C0338106	2	10	238.0	0.0	0.0	0.2	0.0	0.0	0.008130081300813	1.0	1.5	1.1555	0.2656496753244769	1.2968207078710396	0.0	0.9	1.1135	0.124047369984212	-1.721116699428395	1.0	0.1333333333333333	-0.0241999999999999	0.3029721732730215	0.5199597429410557	0.6030916339548669	0.0341880341880341	0.0785112659317768
562	Vandetanib	CHEMBL24828	mitoxantrone	CHEMBL58	HT29	C4349	C0338106	6	1	238.0	0.0	0.5	0.0	0.0	0.0124481327800829	0.0	0.0	0.5	1.1413333333333335	0.164730082255792	-3.8932374982820352	1.0	1.0	1.129	0.4103157320893265	-0.3143920398643561	2.0	-inf	-inf				0.0862135267424995	0.074074074074074
563	Vandetanib	CHEMBL24828	mitoxantrone	CHEMBL58	A549	C3512	C0152013	6	1	1834.0	0.0	0.6666666666666666	1.0	0.0	0.0021786492374727	0.0005452562704471	0.0	0.3333333333333333	0.8241666666666667	0.1561672002836845	-3.1429988655858168	0.0	0.0	0.873	0.3329729718760968	-2.621834424221236	2.0	-inf	-inf				0.3650691543360551	0.3888888888888889
564	Vandetanib	CHEMBL24828	mitoxantrone	CHEMBL58	MCF7	C4194	C1134719	6	1	280.0	0.0	0.5	0.0	0.0	0.0106007067137809	0.0	0.0	0.5	1.128	0.1588304476827762	-3.953901844149376	1.0	1.0	1.108	0.3692370512286111	-0.2924950235645027	2.0	-inf	-inf				0.1183076483559363	0.1481481481481481
565	Ruxolitinib	CHEMBL1789941	Sorafenib	CHEMBL1336	MCF7	C4194	C1134719	2	10	280.0	0.0	0.0	0.3	0.0	0.0	0.0104529616724738	1.0	1.0	1.002	0.2235978532991763	-0.0089446297023432	0.0	0.7	1.0881999999999998	0.1214115315775235	-3.197389860386754	1.0	0.3833333333333333	0.0313	0.3106369424263637	1.1332629357719826	0.2571038516753035	0.1277665995975855	0.1008023624320745
566	Ruxolitinib	CHEMBL1789941	Sorafenib	CHEMBL1336	HT29	C4349	C0338106	2	10	238.0	0.0	0.0	0.2	0.0	0.0	0.008130081300813	1.0	1.0	1.039	0.2397477841399165	-0.1626709508073683	0.0	0.9	1.1135	0.124047369984212	-1.721116699428395	1.0	0.3833333333333333	0.0313	0.3106369424263637	1.1332629357719826	0.2571038516753035	0.033565026522773	0.0785112659317768
567	Ruxolitinib	CHEMBL1789941	Sorafenib	CHEMBL1336	A549	C3512	C0152013	2	10	1834.0	0.0	1.0	1.0	0.0	0.0010905125408942	0.0054525627044711	0.0	0.0	0.786	0.2927524551562292	-2.684862197246292	0.0	0.0	0.8348000000000002	0.1169143276078685	-7.140271146235604	1.0	0.3833333333333333	0.0313	0.3106369424263637	1.1332629357719826	0.2571038516753035	0.4212548015364916	0.3946742377920231
568	Crizotinib	CHEMBL601719	mitoxantrone	CHEMBL58	MCF7	C4194	C1134719	2	1	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.131	0.2689591046980935	-0.4870628943647305	1.0	1.0	1.108	0.3692370512286111	-0.2924950235645027	2.0	-inf	-inf				0.0755555555555555	0.1481481481481481
569	Crizotinib	CHEMBL601719	mitoxantrone	CHEMBL58	A549	C3512	C0152013	2	1	1834.0	0.0	1.0	1.0	0.0	0.0010905125408942	0.0005452562704471	0.0	0.0	0.845	0.2558808316384796	-3.302318483917762	0.0	0.0	0.873	0.3329729718760968	-2.621834424221236	2.0	-inf	-inf				0.3423931623931624	0.3888888888888889
570	Crizotinib	CHEMBL601719	mitoxantrone	CHEMBL58	HT29	C4349	C0338106	2	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.5	1.1555	0.2656496753244769	1.2968207078710396	1.0	1.0	1.129	0.4103157320893265	-0.3143920398643561	2.0	-inf	-inf				0.0341880341880341	0.074074074074074
571	Vismodegib	CHEMBL473417	mitoxantrone	CHEMBL58	HT29	C4349	C0338106	1	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.261	0.4846431677017639	1.5248332159605733	1.0	1.0	1.129	0.4103157320893265	-0.3143920398643561	3.0	-inf	-inf				0.0	0.074074074074074
572	Vismodegib	CHEMBL473417	mitoxantrone	CHEMBL58	MCF7	C4194	C1134719	1	1	280.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.203	0.4558409810449253	1.7484167355314018	1.0	1.0	1.108	0.3692370512286111	-0.2924950235645027	3.0	-inf	-inf				0.0	0.1481481481481481
573	Gefitinib	CHEMBL939	Bortezomib	CHEMBL325041	HT29	C4349	C0338106	1	3	238.0	0.0	1.0	0.0	0.0	0.0042016806722689	0.0	0.0	0.0	0.893	0.3091132478558627	-2.8889088584660065	1.0	1.0	1.0443333333333336	0.1761662724688115	-0.2516561922554292	2.0	-inf	-inf				0.0764925373134328	0.0512423491693383
574	Gefitinib	CHEMBL939	Bortezomib	CHEMBL325041	MCF7	C4194	C1134719	1	3	280.0	0.0	1.0	0.0	0.0	0.0035714285714285	0.0	0.0	0.0	0.902	0.2973146481423342	-3.0338229402279	1.0	1.0	1.030333333333333	0.1821839729504217	-0.1664983633965859	2.0	-inf	-inf				0.085820895522388	0.0537683377052365
575	Ruxolitinib	CHEMBL1789941	mitoxantrone	CHEMBL58	MCF7	C4194	C1134719	2	1	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.002	0.2235978532991763	-0.0089446297023432	1.0	1.0	1.108	0.3692370512286111	-0.2924950235645027	2.0	-inf	-inf				0.1277665995975855	0.1481481481481481
576	Ruxolitinib	CHEMBL1789941	mitoxantrone	CHEMBL58	HT29	C4349	C0338106	2	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.039	0.2397477841399165	-0.1626709508073683	1.0	1.0	1.129	0.4103157320893265	-0.3143920398643561	2.0	-inf	-inf				0.033565026522773	0.074074074074074
577	Ruxolitinib	CHEMBL1789941	mitoxantrone	CHEMBL58	A549	C3512	C0152013	2	1	1834.0	0.0	1.0	1.0	0.0	0.0010905125408942	0.0005452562704471	0.0	0.0	0.786	0.2927524551562292	-2.684862197246292	0.0	0.0	0.873	0.3329729718760968	-2.621834424221236	2.0	-inf	-inf				0.4212548015364916	0.3888888888888889
578	Vemurafenib	CHEMBL1229517	mitoxantrone	CHEMBL58	HT29	C4349	C0338106	1	1	238.0	0.0	1.0	0.0	0.0	0.0042016806722689	0.0	0.0	0.0	1.117	0.394095166171827	-2.834340778270251	1.0	1.0	1.129	0.4103157320893265	-0.3143920398643561	3.0	-inf	-inf				0.1320754716981132	0.074074074074074
579	Vemurafenib	CHEMBL1229517	mitoxantrone	CHEMBL58	A549	C3512	C0152013	1	1	1834.0	0.0	1.0	1.0	0.0	0.0005452562704471	0.0005452562704471	0.0	0.0	0.863	0.3438473498516456	-2.509834670449969	0.0	0.0	0.873	0.3329729718760968	-2.621834424221236	3.0	-inf	-inf				0.3962264150943396	0.3888888888888889
580	Vemurafenib	CHEMBL1229517	mitoxantrone	CHEMBL58	MCF7	C4194	C1134719	1	1	280.0	0.0	1.0	0.0	0.0	0.0035714285714285	0.0	0.0	0.0	1.073	0.3600985976090437	-2.97973945781635	1.0	1.0	1.108	0.3692370512286111	-0.2924950235645027	3.0	-inf	-inf				0.1132075471698113	0.1481481481481481
581	Lenalidomide	CHEMBL848	mitoxantrone	CHEMBL58	MCF7	C4194	C1134719	3	1	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.6666666666666667	1.4226666666666663	0.2887090038237271	0.8451416366251466	1.0	1.0	1.108	0.3692370512286111	-0.2924950235645027	3.0	-inf	-inf				0.0277777777777777	0.1481481481481481
582	Lenalidomide	CHEMBL848	mitoxantrone	CHEMBL58	HT29	C4349	C0338106	3	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.3333333333333333	1.476	0.2865146883960169	-0.4979384040146475	1.0	1.0	1.129	0.4103157320893265	-0.3143920398643561	3.0	-inf	-inf				0.0527777777777777	0.074074074074074
583	Gefitinib	CHEMBL939	Sorafenib	CHEMBL1336	MCF7	C4194	C1134719	1	10	280.0	0.0	1.0	0.3	0.0	0.0035714285714285	0.0104529616724738	0.0	0.0	0.902	0.2973146481423342	-3.0338229402279	0.0	0.7	1.0881999999999998	0.1214115315775235	-3.197389860386754	1.0	-inf	-inf				0.085820895522388	0.1008023624320745
584	Gefitinib	CHEMBL939	Sorafenib	CHEMBL1336	HT29	C4349	C0338106	1	10	238.0	0.0	1.0	0.2	0.0	0.0042016806722689	0.008130081300813	0.0	0.0	0.893	0.3091132478558627	-2.8889088584660065	0.0	0.9	1.1135	0.124047369984212	-1.721116699428395	1.0	-inf	-inf				0.0764925373134328	0.0785112659317768
585	Gefitinib	CHEMBL939	Sorafenib	CHEMBL1336	A549	C3512	C0152013	1	10	1834.0	0.0	1.0	1.0	0.0	0.0005452562704471	0.0054525627044711	0.0	0.0	0.656	0.4750410508577126	-1.3809332873770723	0.0	0.0	0.8348000000000002	0.1169143276078685	-7.140271146235604	1.0	-inf	-inf				0.3675373134328358	0.3946742377920231
586	Ruxolitinib	CHEMBL1789941	Bortezomib	CHEMBL325041	HT29	C4349	C0338106	2	3	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.039	0.2397477841399165	-0.1626709508073683	1.0	1.0	1.0443333333333336	0.1761662724688115	-0.2516561922554292	2.0	1.0	-0.1237	0.3627694079347559	3.09755998003585	0.0019512090641924	0.033565026522773	0.0512423491693383
587	Ruxolitinib	CHEMBL1789941	Bortezomib	CHEMBL325041	MCF7	C4194	C1134719	2	3	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.002	0.2235978532991763	-0.0089446297023432	1.0	1.0	1.030333333333333	0.1821839729504217	-0.1664983633965859	2.0	1.0	-0.1237	0.3627694079347559	3.09755998003585	0.0019512090641924	0.1277665995975855	0.0537683377052365
588	Crizotinib	CHEMBL601719	Bortezomib	CHEMBL325041	HT29	C4349	C0338106	2	3	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.5	1.1555	0.2656496753244769	1.2968207078710396	1.0	1.0	1.0443333333333336	0.1761662724688115	-0.2516561922554292	2.0	0.5	-0.1837	0.3523601046278272	1.9403445254454768	0.0523378335774293	0.0341880341880341	0.0512423491693383
589	Crizotinib	CHEMBL601719	Bortezomib	CHEMBL325041	MCF7	C4194	C1134719	2	3	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.131	0.2689591046980935	-0.4870628943647305	1.0	1.0	1.030333333333333	0.1821839729504217	-0.1664983633965859	2.0	0.5	-0.1837	0.3523601046278272	1.9403445254454768	0.0523378335774293	0.0755555555555555	0.0537683377052365
590	Vismodegib	CHEMBL473417	Bortezomib	CHEMBL325041	MCF7	C4194	C1134719	1	3	280.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.203	0.4558409810449253	1.7484167355314018	1.0	1.0	1.030333333333333	0.1821839729504217	-0.1664983633965859	2.0	-inf	-inf				0.0	0.0537683377052365
591	Vismodegib	CHEMBL473417	Bortezomib	CHEMBL325041	HT29	C4349	C0338106	1	3	238.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.261	0.4846431677017639	1.5248332159605733	1.0	1.0	1.0443333333333336	0.1761662724688115	-0.2516561922554292	2.0	-inf	-inf				0.0	0.0512423491693383
592	Vandetanib	CHEMBL24828	Bortezomib	CHEMBL325041	MCF7	C4194	C1134719	6	3	280.0	0.0	0.5	0.0	0.0	0.0106007067137809	0.0	0.0	0.5	1.128	0.1588304476827762	-3.953901844149376	1.0	1.0	1.030333333333333	0.1821839729504217	-0.1664983633965859	2.0	0.9444444444444446	0.1861666666666666	0.2047340867962546	3.7037202238452553	0.0002124605715754	0.1183076483559363	0.0537683377052365
593	Vandetanib	CHEMBL24828	Bortezomib	CHEMBL325041	HT29	C4349	C0338106	6	3	238.0	0.0	0.5	0.0	0.0	0.0124481327800829	0.0	0.0	0.5	1.1413333333333335	0.164730082255792	-3.8932374982820352	1.0	1.0	1.0443333333333336	0.1761662724688115	-0.2516561922554292	2.0	0.9444444444444446	0.1861666666666666	0.2047340867962546	3.7037202238452553	0.0002124605715754	0.0862135267424995	0.0512423491693383
594	Lenalidomide	CHEMBL848	Bortezomib	CHEMBL325041	HT29	C4349	C0338106	3	3	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.3333333333333333	1.476	0.2865146883960169	-0.4979384040146475	1.0	1.0	1.0443333333333336	0.1761662724688115	-0.2516561922554292	2.0	0.1666666666666665	-0.0731666666666668	0.3128843858182905	0.7665238158372591	0.4433646866545651	0.0527777777777777	0.0512423491693383
595	Lenalidomide	CHEMBL848	Bortezomib	CHEMBL325041	MCF7	C4194	C1134719	3	3	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.6666666666666667	1.4226666666666663	0.2887090038237271	0.8451416366251466	1.0	1.0	1.030333333333333	0.1821839729504217	-0.1664983633965859	2.0	0.1666666666666665	-0.0731666666666668	0.3128843858182905	0.7665238158372591	0.4433646866545651	0.0277777777777777	0.0537683377052365
596	Vemurafenib	CHEMBL1229517	Bortezomib	CHEMBL325041	MCF7	C4194	C1134719	1	3	280.0	0.0	1.0	0.0	0.0	0.0035714285714285	0.0	0.0	0.0	1.073	0.3600985976090437	-2.97973945781635	1.0	1.0	1.030333333333333	0.1821839729504217	-0.1664983633965859	2.0	-inf	-inf				0.1132075471698113	0.0537683377052365
597	Vemurafenib	CHEMBL1229517	Bortezomib	CHEMBL325041	HT29	C4349	C0338106	1	3	238.0	0.0	1.0	0.0	0.0	0.0042016806722689	0.0	0.0	0.0	1.117	0.394095166171827	-2.834340778270251	1.0	1.0	1.0443333333333336	0.1761662724688115	-0.2516561922554292	2.0	-inf	-inf				0.1320754716981132	0.0512423491693383
598	5-Fluorouracil	CHEMBL185	Romidepsin	CHEMBL343448	MCF7	C4194	C1134719	1	4	280.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.608	0.5141361687335371	0.7624439279687458	1.0	1.0	0.9545	0.1137090585661494	0.400144021714248	2.0	-inf	-inf				0.0	0.0710873277410883
599	5-Fluorouracil	CHEMBL185	Romidepsin	CHEMBL343448	HT29	C4349	C0338106	1	4	238.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.642	0.4876843241278111	0.7340814176060667	1.0	1.0	0.9565	0.1083178194019802	0.4015959722985777	2.0	-inf	-inf				0.0	0.056572490351757
600	5-Fluorouracil	CHEMBL185	Lapatinib	CHEMBL554	MCF7	C4194	C1134719	1	2	280.0	0.0	0.0	1.0	0.0	0.0	0.0071428571428571	2.0	2.0	1.608	0.5141361687335371	0.7624439279687458	0.0	0.0	0.9295	0.1810517881712302	-5.133890194560923	2.0	-inf	-inf				0.0	0.0832950631458094
601	Lenalidomide	CHEMBL848	Crizotinib	CHEMBL601719	HT29	C4349	C0338106	3	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.3333333333333333	1.476	0.2865146883960169	-0.4979384040146475	1.0	1.5	1.1555	0.2656496753244769	1.2968207078710396	2.0	0.1	-0.1376666666666667	0.4133025526173289	0.5750428231366839	0.5652623356390081	0.0527777777777777	0.0341880341880341
602	Lenalidomide	CHEMBL848	Crizotinib	CHEMBL601719	MCF7	C4194	C1134719	3	2	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.6666666666666667	1.4226666666666663	0.2887090038237271	0.8451416366251466	1.0	1.0	1.131	0.2689591046980935	-0.4870628943647305	2.0	0.1	-0.1376666666666667	0.4133025526173289	0.5750428231366839	0.5652623356390081	0.0277777777777777	0.0755555555555555
603	Vemurafenib	CHEMBL1229517	Crizotinib	CHEMBL601719	MCF7	C4194	C1134719	1	2	280.0	0.0	1.0	0.0	0.0	0.0035714285714285	0.0	0.0	0.0	1.073	0.3600985976090437	-2.97973945781635	1.0	1.0	1.131	0.2689591046980935	-0.4870628943647305	2.0	-inf	-inf				0.1132075471698113	0.0755555555555555
604	Vemurafenib	CHEMBL1229517	Crizotinib	CHEMBL601719	A549	C3512	C0152013	1	2	1834.0	0.0	1.0	1.0	0.0	0.0005452562704471	0.0010905125408942	0.0	0.0	0.863	0.3438473498516456	-2.509834670449969	0.0	0.0	0.845	0.2558808316384796	-3.302318483917762	2.0	-inf	-inf				0.3962264150943396	0.3423931623931624
605	Vemurafenib	CHEMBL1229517	Crizotinib	CHEMBL601719	HT29	C4349	C0338106	1	2	238.0	0.0	1.0	0.0	0.0	0.0042016806722689	0.0	0.0	0.0	1.117	0.394095166171827	-2.834340778270251	1.0	1.5	1.1555	0.2656496753244769	1.2968207078710396	2.0	-inf	-inf				0.1320754716981132	0.0341880341880341
606	Vismodegib	CHEMBL473417	Crizotinib	CHEMBL601719	MCF7	C4194	C1134719	1	2	280.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.203	0.4558409810449253	1.7484167355314018	1.0	1.0	1.131	0.2689591046980935	-0.4870628943647305	3.0	-inf	-inf				0.0	0.0755555555555555
607	Vismodegib	CHEMBL473417	Crizotinib	CHEMBL601719	HT29	C4349	C0338106	1	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.261	0.4846431677017639	1.5248332159605733	1.0	1.5	1.1555	0.2656496753244769	1.2968207078710396	3.0	-inf	-inf				0.0	0.0341880341880341
608	Vandetanib	CHEMBL24828	Crizotinib	CHEMBL601719	MCF7	C4194	C1134719	6	2	280.0	0.0	0.5	0.0	0.0	0.0106007067137809	0.0	0.0	0.5	1.128	0.1588304476827762	-3.953901844149376	1.0	1.0	1.131	0.2689591046980935	-0.4870628943647305	1.0	-0.1666666666666665	0.0600833333333332	0.3140811001954749	-0.7219472927816323	0.4703268833446667	0.1183076483559363	0.0755555555555555
609	Vandetanib	CHEMBL24828	Crizotinib	CHEMBL601719	A549	C3512	C0152013	6	2	1834.0	0.0	0.6666666666666666	1.0	0.0	0.0021786492374727	0.0010905125408942	0.0	0.3333333333333333	0.8241666666666667	0.1561672002836845	-3.1429988655858168	0.0	0.0	0.845	0.2558808316384796	-3.302318483917762	1.0	-0.1666666666666665	0.0600833333333332	0.3140811001954749	-0.7219472927816323	0.4703268833446667	0.3650691543360551	0.3423931623931624
610	Vandetanib	CHEMBL24828	Crizotinib	CHEMBL601719	HT29	C4349	C0338106	6	2	238.0	0.0	0.5	0.0	0.0	0.0124481327800829	0.0	0.0	0.5	1.1413333333333335	0.164730082255792	-3.8932374982820352	1.0	1.5	1.1555	0.2656496753244769	1.2968207078710396	1.0	-0.1666666666666665	0.0600833333333332	0.3140811001954749	-0.7219472927816323	0.4703268833446667	0.0862135267424995	0.0341880341880341
611	Ruxolitinib	CHEMBL1789941	Crizotinib	CHEMBL601719	A549	C3512	C0152013	2	2	1834.0	0.0	1.0	1.0	0.0	0.0010905125408942	0.0010905125408942	0.0	0.0	0.786	0.2927524551562292	-2.684862197246292	0.0	0.0	0.845	0.2558808316384796	-3.302318483917762	2.0	0.5	-0.25425	0.4537834698399667	1.6621363494487735	0.0964854387585798	0.4212548015364916	0.3423931623931624
612	Ruxolitinib	CHEMBL1789941	Crizotinib	CHEMBL601719	HT29	C4349	C0338106	2	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.039	0.2397477841399165	-0.1626709508073683	1.0	1.5	1.1555	0.2656496753244769	1.2968207078710396	2.0	0.5	-0.25425	0.4537834698399667	1.6621363494487735	0.0964854387585798	0.033565026522773	0.0341880341880341
613	Ruxolitinib	CHEMBL1789941	Crizotinib	CHEMBL601719	MCF7	C4194	C1134719	2	2	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.002	0.2235978532991763	-0.0089446297023432	1.0	1.0	1.131	0.2689591046980935	-0.4870628943647305	2.0	0.5	-0.25425	0.4537834698399667	1.6621363494487735	0.0964854387585798	0.1277665995975855	0.0755555555555555
614	Gefitinib	CHEMBL939	Crizotinib	CHEMBL601719	HT29	C4349	C0338106	1	2	238.0	0.0	1.0	0.0	0.0	0.0042016806722689	0.0	0.0	0.0	0.893	0.3091132478558627	-2.8889088584660065	1.0	1.5	1.1555	0.2656496753244769	1.2968207078710396	1.0	-inf	-inf				0.0764925373134328	0.0341880341880341
615	Gefitinib	CHEMBL939	Crizotinib	CHEMBL601719	A549	C3512	C0152013	1	2	1834.0	0.0	1.0	1.0	0.0	0.0005452562704471	0.0010905125408942	0.0	0.0	0.656	0.4750410508577126	-1.3809332873770723	0.0	0.0	0.845	0.2558808316384796	-3.302318483917762	1.0	-inf	-inf				0.3675373134328358	0.3423931623931624
616	Gefitinib	CHEMBL939	Crizotinib	CHEMBL601719	MCF7	C4194	C1134719	1	2	280.0	0.0	1.0	0.0	0.0	0.0035714285714285	0.0	0.0	0.0	0.902	0.2973146481423342	-3.0338229402279	1.0	1.0	1.131	0.2689591046980935	-0.4870628943647305	1.0	-inf	-inf				0.085820895522388	0.0755555555555555
617	mitoxantrone	CHEMBL58	Romidepsin	CHEMBL343448	HT29	C4349	C0338106	1	4	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.129	0.4103157320893265	-0.3143920398643561	1.0	1.0	0.9565	0.1083178194019802	0.4015959722985777	2.0	-inf	-inf				0.074074074074074	0.056572490351757
618	mitoxantrone	CHEMBL58	Romidepsin	CHEMBL343448	MCF7	C4194	C1134719	1	4	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.108	0.3692370512286111	-0.2924950235645027	1.0	1.0	0.9545	0.1137090585661494	0.400144021714248	2.0	-inf	-inf				0.1481481481481481	0.0710873277410883
