dname_drug1,molecular_formula_drug1,smiles_drug1,dname_drug2,molecular_formula_drug2,smiles_drug2,cell_line_name,disease_cui,latent_0_drug1,latent_1_drug1,latent_2_drug1,latent_3_drug1,latent_4_drug1,latent_0_drug2,latent_1_drug2,latent_2_drug2,latent_3_drug2,latent_4_drug2,drug1_target_count,drug2_target_count,proteins_in_LCC,oc_drug1_drug2,oc_dis_drug1,oc_dis_drug2,ji_drug1_drug2,ji_dis_drug1,ji_dis_drug2,min_spl_dis_dru1,Closest_distance_dis_dru1,Dc_mean_dis_dru1,Dc_std_dis_dru1,Dc_zscore_dis_dru1,min_spl_dis_dru2,Closest_distance_dis_dru2,Dc_mean_dis_dru2,Dc_std_dis_dru2,Dc_zscore_dis_dru2,min_spl_dru1_dru2,obs_sep_dru1_dru2,sep_mean_dru1_dru2,sep_std_dru1_dru2,zscore_dru1_dru2,pvalue_dru1_dru2,ratio_links_dis_dru1,ratio_links_dis_dru2,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss
raloxifene,C28H27NO4S,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,HT29,C0338106,0.060907505,0.0036040111,-0.4384143,0.076310426,-0.095880345,0.05228155,0.0713031,-0.23961887,0.122814536,-0.034377053,2,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9295,0.1740107755284137,0.405147323698286,1.0,1.0,1.901,0.3939530428870933,-2.2870746051280686,2.0,-inf,-inf,,,,0.0268294920307304,0.3333333333333333,4.79090894091098,-3.02880438405741,-1.93248013187305,7.76640868157504
Lapatinib,C29H26ClFN4O4S,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,thalidomide,C13H10N2O4,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,MCF7,C1134719,-0.013890738,0.088833846,-0.1498229,0.14217056,0.023009479,-0.02038231,0.050997987,-0.21030492,0.09728403,0.00267437,2,6,280.0,0.0,1.0,0.1666666666666666,0.0,0.0071428571428571,0.0035087719298245,0.0,0.0,0.9295,0.1810517881712302,-5.133890194560923,0.0,1.3333333333333333,1.2891666666666666,0.1542702354816234,0.2862941547264819,2.0,0.5833333333333333,0.13275,0.418254067855625,1.0772957586365133,0.2813481565292273,0.0832950631458094,0.0308243727598566,-1.25857652372822,-3.20672906057325,-3.20666503631286,-3.50153709356837
Lapatinib,C29H26ClFN4O4S,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,Sunitinib,C22H27FN4O2,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,A549,C0152013,-0.06096477,0.092692606,-0.15004613,0.044547208,0.06682029,0.03844834,0.09170867,-0.29048362,0.06279729,-0.11505404,2,8,1834.0,0.0,1.0,0.875,0.0,0.0010905125408942,0.0038147138964577,0.0,0.0,0.7,0.3209361307176243,-2.181119334974145,0.0,0.125,0.8386607142857142,0.1276476923198842,-5.590862641662848,1.0,0.575,0.0948625,0.315386191586997,1.522379586702855,0.1279139966831775,0.3279994259471871,0.3987196835558385,-1.72021843092347,-4.06711527855418,-1.19716523563101,0.954582430732999
raloxifene,C28H27NO4S,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,Bortezomib,C19H25BN4O4,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,MCF7,C1134719,-0.08450619,-0.5234548,0.34497374,0.270508,0.14052214,0.6347976,-0.13244864,2.4544804,1.9664875,0.55667,2,3,280.0,0.0,1.0,0.0,0.0,0.0071428571428571,0.0,0.0,0.0,0.446,0.1551902058765307,-2.873892701417237,1.0,1.0,1.030333333333333,0.1821839729504217,-0.1664983633965859,1.0,0.3999999999999999,-0.3042,0.3849446193934914,1.829354053862394,0.0673465859004709,0.0364866414402018,0.0537683377052365,0.682335988873596,1.29786431289661,2.83478771396323,3.80896386157693
Lapatinib,C29H26ClFN4O4S,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,anastrozole,C17H19N5,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,MCF7,C1134719,-0.013890738,0.088833846,-0.1498229,0.14217056,0.023009479,0.0009190347,0.08942803,-0.2636282,0.078725114,0.051823795,2,1,280.0,0.0,1.0,0.0,0.0,0.0071428571428571,0.0,0.0,0.0,0.9295,0.1810517881712302,-5.133890194560923,2.0,2.0,1.751,0.4505541032994816,0.5526528294305441,3.0,-inf,-inf,,,,0.0832950631458094,0.0,-0.988137854837197,-1.1812550527908,-1.48827634674213,-1.61175479899993
Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,Pralatrexate,C23H23N7O5,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,MCF7,C1134719,0.0098271575,0.03383647,-0.12628548,0.078204274,-0.010806085,-0.09186379,-1.0422281,1.7218537,0.3182237,-0.1454041,10,2,280.0,0.0,0.3,0.0,0.0,0.0104529616724738,0.0,0.0,0.7,1.0881999999999998,0.1214115315775235,-3.197389860386754,2.0,2.0,1.6495,0.3569310157439389,0.9819824687116784,2.0,0.0499999999999998,0.0518833333333333,0.2890137592841482,-0.0065164140904515,0.9948006906024012,0.1008023624320745,0.0,0.732415315982916,-6.13088903658046,-6.05052822245654,-3.01950764166858
Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,Lapatinib,C29H26ClFN4O4S,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,A549,C0152013,0.015863543,0.10956026,-0.2228187,0.07163104,-0.072466925,-0.06096477,0.092692606,-0.15004613,0.044547208,0.06682029,10,2,1834.0,0.0,0.8,1.0,0.0,0.0043572984749455,0.0010905125408942,0.0,0.2,0.7948000000000001,0.1257495924446676,-4.730035210744116,0.0,0.0,0.7,0.3209361307176243,-2.181119334974145,1.0,0.1166666666666667,0.0378333333333333,0.2122217786499145,0.3714667450006556,0.7102899205141728,0.3192039045085061,0.3279994259471871,0.871194274496302,-0.0003532554302604,2.79641437785593,3.79776892358138
Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,A549,C0152013,-0.024344364,0.13516018,-0.17216106,0.10970811,-0.049321145,0.0763905,0.004941234,-0.4083672,0.06750562,-0.08622581,2,10,1834.0,0.5,1.0,1.0,0.0909090909090909,0.0010905125408942,0.0054525627044711,0.0,0.0,0.748,0.3057711562590559,-2.4462739035014747,0.0,0.0,0.8348000000000002,0.1169143276078685,-7.140271146235604,0.0,0.3,0.0303833333333333,0.2510155323879381,1.0741035190204125,0.2827762875372976,0.3138359891177613,0.3946742377920231,2.41124750810199,0.0305603438028661,-2.32336135647172,1.799156229014
Imatinib,C29H31N7O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Vorinostat,C14H20N2O3,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,MCF7,C1134719,0.07007358,0.005727382,-0.40826884,0.07715105,-0.09481016,0.7843896,-0.010987288,-0.034644634,0.41812313,-0.42363846,8,4,280.0,0.0,0.125,0.25,0.0,0.0034843205574912,0.0035335689045936,0.0,0.875,1.118625,0.1356926098761461,-1.7954183372430492,0.0,0.75,0.96475,0.1217371656479647,-1.7640463276515457,2.0,0.7083333333333335,0.126,0.2204336949944107,2.6417618837632744,0.0082476017732457,0.0985889310896961,0.0881410876891149,-7.72092254323715,-22.8238165824044,-4.57320224338129,-4.08365141428449
Romidepsin,C24H36N4O6S2,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,HT29,C0338106,2.737447,-2.935028,2.0856442,0.7015022,-0.5263827,-0.09031988,0.05298067,-0.095041685,0.06507606,0.020801008,4,10,238.0,0.0,0.0,0.2,0.0,0.0,0.008130081300813,1.0,1.0,0.9565,0.1083178194019802,0.4015959722985777,0.0,0.9,1.1135,0.124047369984212,-1.721116699428395,2.0,0.55,0.1161214285714286,0.1988349293576283,2.18210438593608,0.0291018295913583,0.056572490351757,0.0785112659317768,-0.247649327885746,-65.4511484936346,-3.13486295730224,-3.31865395005443
letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,Sunitinib,C22H27FN4O2,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,HT29,C0338106,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,0.03032278,0.04484181,-0.34433344,0.06865776,-0.13290855,1,8,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,1.0,1.125,1.1529464285714284,0.1505048635986118,-0.1856845546597083,3.0,-inf,-inf,,,,0.0,0.0681347279378319,1.8201172252893,-5.27901809834832,-4.83105329610181,0.473736977212489
raloxifene,C28H27NO4S,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,MCF7,C1134719,-0.08450619,-0.5234548,0.34497374,0.270508,0.14052214,0.03380222,0.047870696,-0.36493587,0.045379117,-0.13777393,2,10,280.0,0.0,1.0,0.1,0.0,0.0071428571428571,0.0034602076124567,0.0,0.0,0.446,0.1551902058765307,-2.873892701417237,0.0,0.9,0.9991,0.0900510410822662,-1.1004869994725222,1.0,0.6166666666666667,-0.0730833333333333,0.2847302695339729,2.4224681173832896,0.0154154784013293,0.0364866414402018,0.1039300632650164,0.370155521920768,3.87112599342579,4.91320464624177,5.08974591916744
allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,Ixabepilone,C27H42N2O5S,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,HT29,C0338106,0.05228155,0.0713031,-0.23961887,0.122814536,-0.034377053,0.0003915485,0.105533384,-0.21851906,0.04953243,0.010057061,1,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.901,0.3939530428870933,-2.2870746051280686,1.0,1.0,0.934,0.2482820976228451,0.265826656983774,2.0,-inf,-inf,,,,0.3333333333333333,0.0546218487394958,2.06203615948801,-27.3034560340407,1.02000665566504,-0.128631416101189
anastrozole,C17H19N5,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,MCF7,C1134719,0.0009190347,0.08942803,-0.2636282,0.078725114,0.051823795,0.04616665,0.071532376,-0.41984317,0.06862594,-0.10637382,1,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.751,0.4505541032994816,0.5526528294305441,1.0,1.0,1.886,0.4062068438615972,-2.1811547820742225,4.0,-inf,-inf,,,,0.0,0.3333333333333333,-3.662745302807,-69.6686422005377,-1.66052822245653,-4.75685111642141
Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,anastrozole,C17H19N5,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,HT29,C0338106,-0.07183958,-0.00080411753,-0.086573705,0.114251636,0.12668216,0.06502693,0.022468867,-0.49655464,0.045374162,-0.11343424,10,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,2.0,2.0,1.778,0.4297859932571093,0.5165361446928163,3.0,-inf,-inf,,,,0.0565339519446635,0.0,2.55590548963762,4.15754308418565,3.22058288865458,2.69401220898969
Sunitinib,C22H27FN4O2,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,anastrozole,C17H19N5,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,HT29,C0338106,0.03032278,0.04484181,-0.34433344,0.06865776,-0.13290855,0.06502693,0.022468867,-0.49655464,0.045374162,-0.11343424,8,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.125,1.1529464285714284,0.1505048635986118,-0.1856845546597083,2.0,2.0,1.778,0.4297859932571093,0.5165361446928163,3.0,-inf,-inf,,,,0.0681347279378319,0.0,-4.5317519092678,-2.66221097075036,-1.41574402069989,-2.68249960343731
Imatinib,C29H31N7O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,MCF7,C1134719,0.07007358,0.005727382,-0.40826884,0.07715105,-0.09481016,0.03380222,0.047870696,-0.36493587,0.045379117,-0.13777393,8,10,280.0,0.375,0.125,0.1,0.2,0.0034843205574912,0.0034602076124567,0.0,0.875,1.118625,0.1356926098761461,-1.7954183372430492,0.0,0.9,0.9991,0.0900510410822662,-1.1004869994725222,0.0,-0.3972222222222222,-0.2084583333333333,0.1291604829762351,-1.461467815381431,0.1438871017974907,0.0985889310896961,0.1039300632650164,0.208929893585267,-4.10316198983122,-3.81650821298352,-1.41255608449406
raloxifene,C28H27NO4S,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,Vandetanib,C22H24BrFN4O2,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,HT29,C0338106,0.060907505,0.0036040111,-0.4384143,0.076310426,-0.095880345,0.026374405,0.11424791,-0.33560476,0.10034348,-0.13164431,2,6,238.0,0.0,0.0,0.5,0.0,0.0,0.0124481327800829,1.0,1.0,0.9295,0.1740107755284137,0.405147323698286,0.0,0.5,1.1413333333333335,0.164730082255792,-3.8932374982820352,1.0,0.3333333333333335,-0.2502916666666668,0.2731025162370351,2.1370180254708897,0.032596525542232,0.0268294920307304,0.0862135267424995,3.87944475008979,-6.93428649375509,-3.80144281409066,3.73611356629696
Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,MCF7,C1134719,0.03380222,0.047870696,-0.36493587,0.045379117,-0.13777393,0.04616665,0.071532376,-0.41984317,0.06862594,-0.10637382,10,1,280.0,0.0,0.1,0.0,0.0,0.0034602076124567,0.0,0.0,0.9,0.9991,0.0900510410822662,-1.1004869994725222,1.0,1.0,1.886,0.4062068438615972,-2.1811547820742225,3.0,-inf,-inf,,,,0.1039300632650164,0.3333333333333333,-1.18334950348339,-3.66088557473869,-2.10244034085875,0.128043106203355
Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,HT29,C0338106,0.037370794,0.042315066,-0.33455017,0.08007887,-0.09842044,0.05228155,0.0713031,-0.23961887,0.122814536,-0.034377053,2,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9665,0.1874239845910869,0.1787391302830784,1.0,1.0,1.901,0.3939530428870933,-2.2870746051280686,3.0,-inf,-inf,,,,0.0402497085114652,0.3333333333333333,0.182153070190374,-3.04434452905222,-0.757171068230786,0.859056764381167
anastrozole,C17H19N5,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,thalidomide,C13H10N2O4,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,MCF7,C1134719,0.0009190347,0.08942803,-0.2636282,0.078725114,0.051823795,-0.02038231,0.050997987,-0.21030492,0.09728403,0.00267437,1,6,280.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0035087719298245,2.0,2.0,1.751,0.4505541032994816,0.5526528294305441,0.0,1.3333333333333333,1.2891666666666666,0.1542702354816234,0.2862941547264819,3.0,-inf,-inf,,,,0.0,0.0308243727598566,-0.110116644392198,-2.28894592070621,-2.28888725853508,-0.842255013769668
Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,Ixabepilone,C27H42N2O5S,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,MCF7,C1134719,0.03380222,0.047870696,-0.36493587,0.045379117,-0.13777393,-0.013078162,0.103632994,-0.01459185,-0.027028926,-0.03252709,10,1,280.0,0.0,0.1,0.0,0.0,0.0034602076124567,0.0,0.0,0.9,0.9991,0.0900510410822662,-1.1004869994725222,1.0,1.0,0.953,0.2116388433156824,0.222076435798198,2.0,-inf,-inf,,,,0.1039300632650164,0.0336134453781512,0.767871155355963,-8.71827566890786,-0.469027899982938,-0.0034718271005595
Imatinib,C29H31N7O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,6-Mercaptopurine,C5H4N4S,C1=NC2=C(N1)C(=S)N=CN2,MCF7,C1134719,0.07007358,0.005727382,-0.40826884,0.07715105,-0.09481016,0.0060833003,0.063314244,-0.09763089,0.12920694,-0.0040153572,8,3,280.0,0.0,0.125,0.0,0.0,0.0034843205574912,0.0,0.0,0.875,1.118625,0.1356926098761461,-1.7954183372430492,1.0,1.6666666666666667,1.304,0.2390388160018275,1.517187345271548,2.0,0.4659090909090908,-0.031564393939394,0.2460304140388269,2.0219999498516343,0.0431763570411491,0.0985889310896961,0.0308641975308641,3.33987940840226,-23.1250894314528,-0.484426606929834,2.0654941118033
celecoxib,C17H14F3N3O2S,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,Romidepsin,C24H36N4O6S2,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,MCF7,C1134719,0.068003766,0.03663034,-0.44150004,0.07439305,-0.12901436,2.8588922,-2.1240406,2.3680072,1.0530713,-0.8017871,4,4,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.60925,0.1989255688553999,-0.5492003900183113,1.0,1.0,0.9545,0.1137090585661494,0.400144021714248,2.0,0.125,-0.0642028254288597,0.274286010529591,0.6898012226855725,0.4903191996814271,0.053030303030303,0.0710873277410883,0.734054286859771,-49.9749083244991,-1.28555392520176,1.49285014989261
raloxifene,C28H27NO4S,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,HT29,C0338106,0.060907505,0.0036040111,-0.4384143,0.076310426,-0.095880345,0.037370794,0.042315066,-0.33455017,0.08007887,-0.09842044,2,2,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9295,0.1740107755284137,0.405147323698286,1.0,1.0,0.9665,0.1874239845910869,0.1787391302830784,1.0,0.5,-0.539,0.4013776276774778,2.588584735058717,0.0096371233442316,0.0268294920307304,0.0402497085114652,7.04940347872056,-3.19786893719288,-2.27945060153635,6.87494341349559
Imatinib,C29H31N7O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Bortezomib,C19H25BN4O4,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,HT29,C0338106,0.05134874,0.036380008,-0.41808,0.052398644,-0.11900714,0.432284,1.4101224,2.739043,0.86354136,-1.2017273,8,3,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.125,1.152875,0.1476519873723344,-0.1887885188413186,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,2.0,0.9659090909090908,0.0592386363636362,0.2071289802790009,4.377323025122691,1.2014584542141549e-05,0.0535567527472243,0.0512423491693383,5.46891050190512,-46.8938537228114,2.11000665566507,4.15521843701082
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,HT29,C0338106,0.046976157,0.07644195,-0.32858875,0.11222623,-0.10775751,-0.07183958,-0.00080411753,-0.086573705,0.114251636,0.12668216,1,10,238.0,0.0,1.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,0.893,0.3091132478558627,-2.8889088584660065,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,1.0,-inf,-inf,,,,0.0764925373134328,0.0565339519446635,4.1288345311791,6.03734694062163,11.8555176381965,7.97689511481822
letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,Ixabepilone,C27H42N2O5S,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,MCF7,C1134719,0.017411357,0.027261721,-0.2470447,0.05273988,-0.03671463,-0.013078162,0.103632994,-0.01459185,-0.027028926,-0.03252709,1,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.765,0.4536242938820627,0.5180498557272982,1.0,1.0,0.953,0.2116388433156824,0.222076435798198,3.0,-inf,-inf,,,,0.0,0.0336134453781512,-0.644252628233263,-11.5753910830279,-0.104453995940234,-0.378188640574551
Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,Romidepsin,C24H36N4O6S2,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,MCF7,C1134719,0.07044553,0.022973487,-0.44767037,0.072871216,-0.10912621,2.8588922,-2.1240406,2.3680072,1.0530713,-0.8017871,2,4,280.0,0.0,0.5,0.0,0.0,0.0035587188612099,0.0,0.0,0.5,0.9655,0.1804432043608182,-2.579759108407186,1.0,1.0,0.9545,0.1137090585661494,0.400144021714248,2.0,0.75,0.0815,0.2669011469106535,2.504672639056826,0.012256477447625,0.0965798678585309,0.0710873277410883,2.13109316539882,-50.7226860948111,-2.03333170297954,1.55550800042627
Imatinib,C29H31N7O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Romidepsin,C24H36N4O6S2,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,MCF7,C1134719,0.07007358,0.005727382,-0.40826884,0.07715105,-0.09481016,2.8588922,-2.1240406,2.3680072,1.0530713,-0.8017871,8,4,280.0,0.0,0.125,0.0,0.0,0.0034843205574912,0.0,0.0,0.875,1.118625,0.1356926098761461,-1.7954183372430492,1.0,1.0,0.9545,0.1137090585661494,0.400144021714248,2.0,0.7083333333333335,0.1137083333333333,0.2200045730269663,2.7027847276934374,0.0068761263938557,0.0985889310896961,0.0710873277410883,2.44250793505701,-51.5849083244991,-2.89555392520176,1.05539531425809
Sunitinib,C22H27FN4O2,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,Ixabepilone,C27H42N2O5S,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,MCF7,C1134719,-0.012614125,0.036105238,-0.3112332,0.083211415,-0.1241961,-0.013078162,0.103632994,-0.01459185,-0.027028926,-0.03252709,8,1,280.0,0.0,0.125,0.0,0.0,0.0034843205574912,0.0,0.0,0.875,1.1356428571428572,0.1401106341285998,-1.8602646313314624,1.0,1.0,0.953,0.2116388433156824,0.222076435798198,2.0,-inf,-inf,,,,0.1010456977291804,0.0336134453781512,4.36630242352418,-16.8232192685157,-2.23110948075734,2.28471558151199
Vorinostat,C14H20N2O3,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,IMIQUIMOD,C14H16N4,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,MCF7,C1134719,0.7843896,-0.010987288,-0.034644634,0.41812313,-0.42363846,-0.043771975,0.06340628,-0.25786212,0.073197186,-0.05751042,4,2,280.0,0.0,0.25,0.0,0.0,0.0035335689045936,0.0,0.0,0.75,0.96475,0.1217371656479647,-1.7640463276515457,2.0,2.0,1.639,0.3566216482492334,1.0122773022116331,2.0,1.4166666666666663,0.0387916666666666,0.4099674762675963,3.3609373420164315,0.0007767844519352,0.0881410876891149,0.0,-4.22076290194292,-6.51252112376623,-4.59796624292211,-2.66177710834347
