dname_drug1,molecular_formula_drug1,smiles_drug1,dname_drug2,molecular_formula_drug2,smiles_drug2,cell_line_name,disease_cui,latent_0_drug1,latent_1_drug1,latent_2_drug1,latent_3_drug1,latent_4_drug1,latent_0_drug2,latent_1_drug2,latent_2_drug2,latent_3_drug2,latent_4_drug2,drug1_target_count,drug2_target_count,proteins_in_LCC,oc_drug1_drug2,oc_dis_drug1,oc_dis_drug2,ji_drug1_drug2,ji_dis_drug1,ji_dis_drug2,min_spl_dis_dru1,Closest_distance_dis_dru1,Dc_mean_dis_dru1,Dc_std_dis_dru1,Dc_zscore_dis_dru1,min_spl_dis_dru2,Closest_distance_dis_dru2,Dc_mean_dis_dru2,Dc_std_dis_dru2,Dc_zscore_dis_dru2,min_spl_dru1_dru2,obs_sep_dru1_dru2,sep_mean_dru1_dru2,sep_std_dru1_dru2,zscore_dru1_dru2,pvalue_dru1_dru2,ratio_links_dis_dru1,ratio_links_dis_dru2,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,A549,C0152013,0.06250154,0.034753047,-0.41754007,0.10342529,-0.11672217,-0.839979,-1.8029697,2.312543,-0.103453256,-1.3022103,1,1,1834.0,0.0,1.0,1.0,0.0,0.0005452562704471,0.0005452562704471,0.0,0.0,0.656,0.4750410508577126,-1.3809332873770723,0.0,0.0,0.873,0.3329729718760968,-2.621834424221236,2.0,-inf,-inf,,,,0.3675373134328358,0.3888888888888889,9.33326415455502,5.68479982656473,14.7948399889984,8.62361260805071
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,HT29,C0338106,-0.20084755,-1.2310953,1.3979925,0.32790866,0.18522945,-0.09031988,0.05298067,-0.095041685,0.06507606,0.020801008,1,10,238.0,1.0,1.0,0.2,0.1,0.0042016806722689,0.008130081300813,0.0,0.0,1.117,0.394095166171827,-2.834340778270251,0.0,0.9,1.1135,0.124047369984212,-1.721116699428395,0.0,-inf,-inf,,,,0.1320754716981132,0.0785112659317768,1.35620788493067,0.958396499346611,3.03787135227816,0.775944555706016
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,A549,C0152013,0.030733293,0.10390385,-0.34843576,0.06084925,-0.08088969,0.0763905,0.004941234,-0.4083672,0.06750562,-0.08622581,1,10,1834.0,1.0,1.0,1.0,0.1,0.0005452562704471,0.0054525627044711,0.0,0.0,0.863,0.3438473498516456,-2.509834670449969,0.0,0.0,0.8348000000000002,0.1169143276078685,-7.140271146235604,0.0,-inf,-inf,,,,0.3962264150943396,0.3946742377920231,0.413960100894776,-2.88584801028377,-0.75388693494556,0.941785992933031
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,MCF7,C1134719,0.042466857,0.050378658,-0.44399998,0.074545465,-0.0980867,0.0098271575,0.03383647,-0.12628548,0.078204274,-0.010806085,1,10,280.0,1.0,1.0,0.3,0.1,0.0035714285714285,0.0104529616724738,0.0,0.0,1.073,0.3600985976090437,-2.97973945781635,0.0,0.7,1.0881999999999998,0.1214115315775235,-3.197389860386754,0.0,-inf,-inf,,,,0.1132075471698113,0.1008023624320745,-3.84952757958637,-17.1102446188128,-2.67823046298646,-1.65172882276135
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,HT29,C0338106,-0.00092818774,0.070335455,-0.21680517,0.12046875,0.015978828,-0.09031988,0.05298067,-0.095041685,0.06507606,0.020801008,1,10,238.0,0.0,0.0,0.2,0.0,0.0,0.008130081300813,2.0,2.0,1.261,0.4846431677017639,1.5248332159605733,0.0,0.9,1.1135,0.124047369984212,-1.721116699428395,2.0,-inf,-inf,,,,0.0,0.0785112659317768,-3.94968170850854,-4.23430460662834,-3.67217919111372,-0.986747684988164
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,MCF7,C1134719,-0.005585799,0.05211713,-0.24786682,0.07139636,-0.031808197,0.0098271575,0.03383647,-0.12628548,0.078204274,-0.010806085,1,10,280.0,0.0,0.0,0.3,0.0,0.0,0.0104529616724738,2.0,2.0,1.203,0.4558409810449253,1.7484167355314018,0.0,0.7,1.0881999999999998,0.1214115315775235,-3.197389860386754,2.0,-inf,-inf,,,,0.0,0.1008023624320745,-9.13119377819207,-13.3971045886415,-1.42559220288943,-1.67560424042383
Vandetanib,C22H24BrFN4O2,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,HT29,C0338106,0.026374405,0.11424791,-0.33560476,0.10034348,-0.13164431,0.0037553068,-0.09875173,-0.011383481,-0.30356583,-0.16248527,6,1,238.0,0.0,0.5,0.0,0.0,0.0124481327800829,0.0,0.0,0.5,1.1413333333333335,0.164730082255792,-3.8932374982820352,1.0,1.0,1.129,0.4103157320893265,-0.3143920398643561,2.0,-inf,-inf,,,,0.0862135267424995,0.074074074074074,21.4209871099925,4.61921510402385,20.0280810445226,19.8142230286142
Vandetanib,C22H24BrFN4O2,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,A549,C0152013,-0.019738058,0.039011605,-0.1954811,0.091304906,-0.04592383,-0.839979,-1.8029697,2.312543,-0.103453256,-1.3022103,6,1,1834.0,0.0,0.6666666666666666,1.0,0.0,0.0021786492374727,0.0005452562704471,0.0,0.3333333333333333,0.8241666666666667,0.1561672002836845,-3.1429988655858168,0.0,0.0,0.873,0.3329729718760968,-2.621834424221236,2.0,-inf,-inf,,,,0.3650691543360551,0.3888888888888889,6.25418933821527,-3.93211576241182,9.58497210001706,6.71217494095423
Vandetanib,C22H24BrFN4O2,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,MCF7,C1134719,-0.06598664,0.08713996,-0.11251258,0.114886925,0.06121503,0.06331038,0.13321044,0.078169696,0.08462248,-0.055479094,6,1,280.0,0.0,0.5,0.0,0.0,0.0106007067137809,0.0,0.0,0.5,1.128,0.1588304476827762,-3.953901844149376,1.0,1.0,1.108,0.3692370512286111,-0.2924950235645027,2.0,-inf,-inf,,,,0.1183076483559363,0.1481481481481481,7.03683815216842,-2.35328996861608,10.3844348929487,8.53895141191973
Crizotinib,C21H22Cl2FN5O,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,MCF7,C1134719,0.015081158,0.1674981,-0.04094465,0.13872588,-0.011449606,0.06331038,0.13321044,0.078169696,0.08462248,-0.055479094,2,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.131,0.2689591046980935,-0.4870628943647305,1.0,1.0,1.108,0.3692370512286111,-0.2924950235645027,2.0,-inf,-inf,,,,0.0755555555555555,0.1481481481481481,2.11414627318514,-4.17546601471862,7.15324987779485,5.66321642520666
Crizotinib,C21H22Cl2FN5O,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,A549,C0152013,0.020185879,0.15519243,-0.110394806,0.15455893,-0.031855628,-0.839979,-1.8029697,2.312543,-0.103453256,-1.3022103,2,1,1834.0,0.0,1.0,1.0,0.0,0.0010905125408942,0.0005452562704471,0.0,0.0,0.845,0.2558808316384796,-3.302318483917762,0.0,0.0,0.873,0.3329729718760968,-2.621834424221236,2.0,-inf,-inf,,,,0.3423931623931624,0.3888888888888889,3.35397565652822,-3.94329671269952,7.23213876668374,4.95364909631546
Crizotinib,C21H22Cl2FN5O,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,HT29,C0338106,-0.012530366,0.1182003,0.030043706,0.0989754,0.006966456,0.0037553068,-0.09875173,-0.011383481,-0.30356583,-0.16248527,2,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.1555,0.2656496753244769,1.2968207078710396,1.0,1.0,1.129,0.4103157320893265,-0.3143920398643561,2.0,-inf,-inf,,,,0.0341880341880341,0.074074074074074,21.775291155554,13.6041225081286,18.0403032667448,17.2867652619003
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,HT29,C0338106,-0.00092818774,0.070335455,-0.21680517,0.12046875,0.015978828,0.0037553068,-0.09875173,-0.011383481,-0.30356583,-0.16248527,1,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.261,0.4846431677017639,1.5248332159605733,1.0,1.0,1.129,0.4103157320893265,-0.3143920398643561,3.0,-inf,-inf,,,,0.0,0.074074074074074,17.6380648469871,-15.4230995079098,13.6069699334115,14.1562656829215
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,MCF7,C1134719,-0.005585799,0.05211713,-0.24786682,0.07139636,-0.031808197,0.06331038,0.13321044,0.078169696,0.08462248,-0.055479094,1,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.203,0.4558409810449253,1.7484167355314018,1.0,1.0,1.108,0.3692370512286111,-0.2924950235645027,3.0,-inf,-inf,,,,0.0,0.1481481481481481,12.3147728470668,-2.06839118767846,13.7259165444615,12.2888777090789
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Bortezomib,C19H25BN4O4,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,HT29,C0338106,0.046976157,0.07644195,-0.32858875,0.11222623,-0.10775751,0.432284,1.4101224,2.739043,0.86354136,-1.2017273,1,3,238.0,0.0,1.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,0.893,0.3091132478558627,-2.8889088584660065,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,2.0,-inf,-inf,,,,0.0764925373134328,0.0512423491693383,-1.87803114603415,0.938887093395556,0.805646949359935,1.90713179327204
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Bortezomib,C19H25BN4O4,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,MCF7,C1134719,0.040340416,0.002212563,-0.45970294,0.049285397,-0.094661236,0.6347976,-0.13244864,2.4544804,1.9664875,0.55667,1,3,280.0,0.0,1.0,0.0,0.0,0.0035714285714285,0.0,0.0,0.0,0.902,0.2973146481423342,-3.0338229402279,1.0,1.0,1.030333333333333,0.1821839729504217,-0.1664983633965859,2.0,-inf,-inf,,,,0.085820895522388,0.0537683377052365,-3.17566482700611,-0.482164702153908,-0.972884785303194,-0.625814634758759
Ruxolitinib,C17H18N6,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,MCF7,C1134719,0.025044879,0.09805056,-0.3164352,0.055548847,-0.0852315,0.06331038,0.13321044,0.078169696,0.08462248,-0.055479094,2,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.002,0.2235978532991763,-0.0089446297023432,1.0,1.0,1.108,0.3692370512286111,-0.2924950235645027,2.0,-inf,-inf,,,,0.1277665995975855,0.1481481481481481,6.61722616499855,-9.01798516062436,6.34230543335041,6.53044921630929
Ruxolitinib,C17H18N6,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,HT29,C0338106,-0.09778584,0.077714674,-0.107124604,0.11017103,0.05691439,0.0037553068,-0.09875173,-0.011383481,-0.30356583,-0.16248527,2,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.039,0.2397477841399165,-0.1626709508073683,1.0,1.0,1.129,0.4103157320893265,-0.3143920398643561,2.0,-inf,-inf,,,,0.033565026522773,0.074074074074074,6.74834995062992,-22.6350080802784,0.702112741464879,4.51635465360618
Ruxolitinib,C17H18N6,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,A549,C0152013,0.023861503,0.06268334,-0.32396016,0.089017026,-0.070713654,-0.839979,-1.8029697,2.312543,-0.103453256,-1.3022103,2,1,1834.0,0.0,1.0,1.0,0.0,0.0010905125408942,0.0005452562704471,0.0,0.0,0.786,0.2927524551562292,-2.684862197246292,0.0,0.0,0.873,0.3329729718760968,-2.621834424221236,2.0,-inf,-inf,,,,0.4212548015364916,0.3888888888888889,-0.684655923928049,-14.0072503946682,1.0691943222393,-0.522602360580169
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,HT29,C0338106,-0.20084755,-1.2310953,1.3979925,0.32790866,0.18522945,0.0037553068,-0.09875173,-0.011383481,-0.30356583,-0.16248527,1,1,238.0,0.0,1.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,1.117,0.394095166171827,-2.834340778270251,1.0,1.0,1.129,0.4103157320893265,-0.3143920398643561,3.0,-inf,-inf,,,,0.1320754716981132,0.074074074074074,6.50923441977459,10.6925463331177,11.5758432695188,6.71795431869365
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,A549,C0152013,0.030733293,0.10390385,-0.34843576,0.06084925,-0.08088969,-0.839979,-1.8029697,2.312543,-0.103453256,-1.3022103,1,1,1834.0,0.0,1.0,1.0,0.0,0.0005452562704471,0.0005452562704471,0.0,0.0,0.863,0.3438473498516456,-2.509834670449969,0.0,0.0,0.873,0.3329729718760968,-2.621834424221236,3.0,-inf,-inf,,,,0.3962264150943396,0.3888888888888889,6.64153812340259,-4.44210793826244,4.70930543335041,5.15702917331198
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,MCF7,C1134719,0.042466857,0.050378658,-0.44399998,0.074545465,-0.0980867,0.06331038,0.13321044,0.078169696,0.08462248,-0.055479094,1,1,280.0,0.0,1.0,0.0,0.0,0.0035714285714285,0.0,0.0,0.0,1.073,0.3600985976090437,-2.97973945781635,1.0,1.0,1.108,0.3692370512286111,-0.2924950235645027,3.0,-inf,-inf,,,,0.1132075471698113,0.1481481481481481,11.0095674558773,-12.0501058158193,11.0004460747982,11.9780956967467
Lenalidomide,C13H13N3O3,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,MCF7,C1134719,-0.013803059,0.06930114,-0.13638718,0.07334798,-0.00023770425,0.06331038,0.13321044,0.078169696,0.08462248,-0.055479094,3,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.4226666666666663,0.2887090038237271,0.8451416366251466,1.0,1.0,1.108,0.3692370512286111,-0.2924950235645027,3.0,-inf,-inf,,,,0.0277777777777777,0.1481481481481481,-0.618361942761166,-16.0704093337793,0.179228877887277,-1.73225089586387
Lenalidomide,C13H13N3O3,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,HT29,C0338106,0.05320313,0.09281318,-0.25420532,0.10163029,0.0011022082,0.0037553068,-0.09875173,-0.011383481,-0.30356583,-0.16248527,3,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.476,0.2865146883960169,-0.4979384040146475,1.0,1.0,1.129,0.4103157320893265,-0.3143920398643561,3.0,-inf,-inf,,,,0.0527777777777777,0.074074074074074,-2.1568803080903,-37.2736321228959,-1.97709327359649,-5.25064335139162
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,MCF7,C1134719,0.040340416,0.002212563,-0.45970294,0.049285397,-0.094661236,0.0098271575,0.03383647,-0.12628548,0.078204274,-0.010806085,1,10,280.0,0.0,1.0,0.3,0.0,0.0035714285714285,0.0104529616724738,0.0,0.0,0.902,0.2973146481423342,-3.0338229402279,0.0,0.7,1.0881999999999998,0.1214115315775235,-3.197389860386754,1.0,-inf,-inf,,,,0.085820895522388,0.1008023624320745,-3.00304130912449,1.39231623217731,2.70909377216963,0.417617872247722
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,HT29,C0338106,0.046976157,0.07644195,-0.32858875,0.11222623,-0.10775751,-0.09031988,0.05298067,-0.095041685,0.06507606,0.020801008,1,10,238.0,0.0,1.0,0.2,0.0,0.0042016806722689,0.008130081300813,0.0,0.0,0.893,0.3091132478558627,-2.8889088584660065,0.0,0.9,1.1135,0.124047369984212,-1.721116699428395,1.0,-inf,-inf,,,,0.0764925373134328,0.0785112659317768,5.5156073628981,8.15538989168542,7.65699067367398,6.27481778209577
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,A549,C0152013,0.06250154,0.034753047,-0.41754007,0.10342529,-0.11672217,0.0763905,0.004941234,-0.4083672,0.06750562,-0.08622581,1,10,1834.0,0.0,1.0,1.0,0.0,0.0005452562704471,0.0054525627044711,0.0,0.0,0.656,0.4750410508577126,-1.3809332873770723,0.0,0.0,0.8348000000000002,0.1169143276078685,-7.140271146235604,1.0,-inf,-inf,,,,0.3675373134328358,0.3946742377920231,-0.603476364123276,-1.35160799744763,0.516982661058509,-2.06834421792065
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,Bortezomib,C19H25BN4O4,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,MCF7,C1134719,-0.005585799,0.05211713,-0.24786682,0.07139636,-0.031808197,0.6347976,-0.13244864,2.4544804,1.9664875,0.55667,1,3,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.203,0.4558409810449253,1.7484167355314018,1.0,1.0,1.030333333333333,0.1821839729504217,-0.1664983633965859,2.0,-inf,-inf,,,,0.0,0.0537683377052365,0.171939301347318,3.37430702341149,3.91026936547611,5.17542688079195
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,Bortezomib,C19H25BN4O4,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,HT29,C0338106,-0.00092818774,0.070335455,-0.21680517,0.12046875,0.015978828,0.432284,1.4101224,2.739043,0.86354136,-1.2017273,1,3,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.261,0.4846431677017639,1.5248332159605733,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,2.0,-inf,-inf,,,,0.0,0.0512423491693383,4.11436117224996,1.67917555980366,4.2051561130387,8.29052927498438
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,Bortezomib,C19H25BN4O4,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,MCF7,C1134719,0.042466857,0.050378658,-0.44399998,0.074545465,-0.0980867,0.6347976,-0.13244864,2.4544804,1.9664875,0.55667,1,3,280.0,0.0,1.0,0.0,0.0,0.0035714285714285,0.0,0.0,0.0,1.073,0.3600985976090437,-2.97973945781635,1.0,1.0,1.030333333333333,0.1821839729504217,-0.1664983633965859,2.0,-inf,-inf,,,,0.1132075471698113,0.0537683377052365,0.920443637781222,-0.0580951467529413,0.723378509299764,2.33094144623751
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,Bortezomib,C19H25BN4O4,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,HT29,C0338106,-0.20084755,-1.2310953,1.3979925,0.32790866,0.18522945,0.432284,1.4101224,2.739043,0.86354136,-1.2017273,1,3,238.0,0.0,1.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,1.117,0.394095166171827,-2.834340778270251,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,2.0,-inf,-inf,,,,0.1320754716981132,0.0512423491693383,4.96776531434358,4.50477681258488,4.57576020179734,5.73175625520097
5-Fluorouracil,C4H3FN2O2,C1=C(C(=O)NC(=O)N1)F,Romidepsin,C24H36N4O6S2,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,MCF7,C1134719,-0.016286874,0.094302535,-0.19099937,0.13644713,-0.08339468,2.8588922,-2.1240406,2.3680072,1.0530713,-0.8017871,1,4,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.608,0.5141361687335371,0.7624439279687458,1.0,1.0,0.9545,0.1137090585661494,0.400144021714248,2.0,-inf,-inf,,,,0.0,0.0710873277410883,4.50946602598714,4.93234629969458,8.86453821661408,3.56761281631385
5-Fluorouracil,C4H3FN2O2,C1=C(C(=O)NC(=O)N1)F,Romidepsin,C24H36N4O6S2,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,HT29,C0338106,0.038675986,0.060641736,-0.25074658,0.06904244,-0.053468525,2.737447,-2.935028,2.0856442,0.7015022,-0.5263827,1,4,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.642,0.4876843241278111,0.7340814176060667,1.0,1.0,0.9565,0.1083178194019802,0.4015959722985777,2.0,-inf,-inf,,,,0.0,0.056572490351757,-0.0610477807007723,-4.27418718317869,-3.46757289449703,-3.93306336937667
5-Fluorouracil,C4H3FN2O2,C1=C(C(=O)NC(=O)N1)F,Lapatinib,C29H26ClFN4O4S,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,MCF7,C1134719,-0.016286874,0.094302535,-0.19099937,0.13644713,-0.08339468,-0.013890738,0.088833846,-0.1498229,0.14217056,0.023009479,1,2,280.0,0.0,0.0,1.0,0.0,0.0,0.0071428571428571,2.0,2.0,1.608,0.5141361687335371,0.7624439279687458,0.0,0.0,0.9295,0.1810517881712302,-5.133890194560923,2.0,-inf,-inf,,,,0.0,0.0832950631458094,6.2666234067946,3.93118674740915,5.4140041035857,5.88465659863087
